elapsed_seconds,active_workers,runnable_workers,utilization_pct
581.001,1,1,50.00
581.500,1,1,50.00
582.001,1,1,50.00
582.500,1,1,50.00
583.000,1,1,50.00
583.503,1,1,50.00
584.004,1,1,50.00
584.504,1,1,50.00
585.000,1,1,50.00
585.508,1,1,50.00
586.004,1,1,50.00
586.504,1,1,50.00
587.004,1,1,50.00
587.504,1,1,50.00
588.003,1,1,50.00
588.501,1,1,50.00
589.001,1,1,50.00
589.500,1,1,50.00
590.004,1,1,50.00
590.504,1,1,50.00
591.008,1,1,50.00
591.504,1,1,50.00
592.004,1,1,50.00
592.500,1,1,50.00
593.004,1,1,50.00
593.504,1,1,50.00
594.004,1,1,50.00
594.504,1,1,50.00
595.000,1,1,50.00
595.500,1,1,50.00
596.012,1,1,50.00
596.504,1,1,50.00
597.008,1,1,50.00
597.504,1,1,50.00
598.000,1,1,50.00
598.504,1,1,50.00
599.008,1,1,50.00
599.504,1,1,50.00
600.004,1,1,50.00
600.504,1,1,50.00
601.004,1,1,50.00
601.504,1,1,50.00
602.000,1,1,50.00
602.508,1,1,50.00
603.003,1,1,50.00
603.500,1,1,50.00
604.000,1,1,50.00
604.501,1,1,50.00
605.000,1,1,50.00
605.504,1,1,50.00
606.004,1,1,50.00
606.504,1,1,50.00
607.000,1,1,50.00
607.500,1,1,50.00
608.000,1,1,50.00
608.500,1,1,50.00
609.004,1,1,50.00
609.500,1,1,50.00
610.000,1,1,50.00
610.508,1,1,50.00
611.002,1,1,50.00
611.504,1,1,50.00
612.003,1,1,50.00
612.508,1,1,50.00
613.002,1,1,50.00
613.504,1,1,50.00
614.000,1,1,50.00
614.503,1,1,50.00
615.004,1,1,50.00
615.504,1,1,50.00
616.000,1,1,50.00
616.503,1,1,50.00
617.004,1,1,50.00
617.504,1,1,50.00
618.000,1,1,50.00
618.504,1,1,50.00
619.000,1,1,50.00
619.500,1,1,50.00
620.004,1,1,50.00
620.500,1,1,50.00
621.004,1,1,50.00
621.500,1,1,50.00
622.000,1,1,50.00
622.502,1,1,50.00
623.000,1,1,50.00
623.500,1,1,50.00
624.004,1,1,50.00
624.500,1,1,50.00
625.000,1,1,50.00
625.500,1,1,50.00
626.000,1,1,50.00
626.504,1,1,50.00
627.004,1,1,50.00
627.502,1,1,50.00
628.004,1,1,50.00
628.504,1,1,50.00
629.002,1,1,50.00
629.504,1,1,50.00
630.004,1,1,50.00
630.504,1,1,50.00
631.004,1,1,50.00
631.504,1,1,50.00
632.000,1,1,50.00
632.504,1,1,50.00
633.000,1,1,50.00
633.500,1,1,50.00
634.008,1,1,50.00
634.500,1,1,50.00
635.004,1,1,50.00
635.500,1,1,50.00
636.004,1,1,50.00
636.500,1,1,50.00
637.000,1,1,50.00
637.500,1,1,50.00
638.004,1,1,50.00
638.500,1,1,50.00
639.004,1,1,50.00
639.500,1,1,50.00
640.001,1,1,50.00
640.501,1,1,50.00
641.005,1,1,50.00
641.500,1,1,50.00
642.000,1,1,50.00
642.501,1,1,50.00
643.000,1,1,50.00
643.500,1,1,50.00
644.000,1,1,50.00
644.500,1,1,50.00
645.000,1,1,50.00
645.500,1,1,50.00
646.000,1,1,50.00
646.500,1,1,50.00
647.000,1,1,50.00
647.500,1,1,50.00
648.000,1,1,50.00
648.500,1,1,50.00
649.000,1,1,50.00
649.502,1,1,50.00
650.004,1,1,50.00
650.500,1,1,50.00
651.000,1,1,50.00
651.500,1,1,50.00
652.004,1,1,50.00
652.504,1,1,50.00
653.000,1,1,50.00
653.500,1,1,50.00
654.004,1,1,50.00
654.500,1,1,50.00
655.004,1,1,50.00
655.500,1,1,50.00
656.004,1,1,50.00
656.500,1,1,50.00
657.000,1,1,50.00
657.504,1,1,50.00
658.004,1,1,50.00
658.500,1,1,50.00
659.004,1,1,50.00
659.501,1,1,50.00
660.008,1,1,50.00
660.505,1,1,50.00
661.000,1,1,50.00
661.504,1,1,50.00
662.003,1,1,50.00
662.504,1,1,50.00
663.004,1,1,50.00
663.508,1,1,50.00
664.004,1,1,50.00
664.503,1,1,50.00
665.001,1,1,50.00
665.504,1,1,50.00
666.000,1,1,50.00
666.504,1,1,50.00
667.008,1,1,50.00
667.500,1,1,50.00
668.010,1,1,50.00
668.504,1,1,50.00
669.008,1,1,50.00
669.500,1,1,50.00
670.004,1,1,50.00
670.500,1,1,50.00
671.000,1,1,50.00
671.504,1,1,50.00
672.004,1,1,50.00
672.504,1,1,50.00
673.002,1,1,50.00
673.504,1,1,50.00
674.004,1,1,50.00
674.506,1,1,50.00
675.000,1,1,50.00
675.500,1,1,50.00
676.004,1,1,50.00
676.500,1,1,50.00
677.004,1,1,50.00
677.500,1,1,50.00
678.000,1,1,50.00
678.500,1,1,50.00
679.000,1,1,50.00
679.500,1,1,50.00
680.000,1,1,50.00
680.504,1,1,50.00
681.000,1,1,50.00
681.504,1,1,50.00
682.000,1,1,50.00
682.500,1,1,50.00
683.000,1,1,50.00
683.503,1,1,50.00
684.000,1,1,50.00
684.500,1,1,50.00
685.004,1,1,50.00
685.504,1,1,50.00
686.000,1,1,50.00
686.504,1,1,50.00
687.002,1,1,50.00
687.500,1,1,50.00
688.004,1,1,50.00
688.503,1,1,50.00
689.000,1,1,50.00
689.503,1,1,50.00
690.000,1,1,50.00
690.504,1,1,50.00
691.008,1,1,50.00
691.500,1,1,50.00
692.000,1,1,50.00
692.504,1,1,50.00
693.004,1,1,50.00
693.500,1,1,50.00
694.004,1,1,50.00
694.500,1,1,50.00
695.004,1,1,50.00
695.504,1,1,50.00
696.004,1,1,50.00
696.500,1,1,50.00
697.003,1,1,50.00
697.512,1,1,50.00
698.004,1,1,50.00
698.500,1,1,50.00
699.004,1,1,50.00
699.504,1,1,50.00
700.004,1,1,50.00
700.501,1,1,50.00
701.000,1,1,50.00
701.503,1,1,50.00
702.004,1,1,50.00
702.512,1,1,50.00
703.000,1,1,50.00
703.504,1,1,50.00
704.004,1,1,50.00
704.502,1,1,50.00
705.004,1,1,50.00
705.500,1,1,50.00
706.008,1,1,50.00
706.508,1,1,50.00
707.000,1,1,50.00
707.504,1,1,50.00
708.004,1,1,50.00
708.508,1,1,50.00
709.004,1,1,50.00
709.500,1,1,50.00
710.000,1,1,50.00
710.504,1,1,50.00
711.000,1,1,50.00
711.500,1,1,50.00
712.000,1,1,50.00
712.504,1,1,50.00
713.000,1,1,50.00
713.504,1,1,50.00
714.000,1,1,50.00
714.504,1,1,50.00
715.000,1,1,50.00
715.504,1,1,50.00
716.000,1,1,50.00
716.500,1,1,50.00
717.004,1,1,50.00
717.500,1,1,50.00
718.000,1,1,50.00
718.500,1,1,50.00
719.000,1,1,50.00
719.500,1,1,50.00
720.004,1,1,50.00
720.506,1,1,50.00
721.000,1,1,50.00
721.500,1,1,50.00
722.000,1,1,50.00
722.500,1,1,50.00
723.004,1,1,50.00
723.508,1,1,50.00
724.001,1,1,50.00
724.500,1,1,50.00
725.001,1,1,50.00
725.500,1,1,50.00
726.000,1,1,50.00
726.500,1,1,50.00
727.000,1,1,50.00
727.508,1,1,50.00
728.004,1,1,50.00
728.500,1,1,50.00
729.000,1,1,50.00
729.500,1,1,50.00
730.000,1,1,50.00
730.500,1,1,50.00
731.000,1,1,50.00
731.504,1,1,50.00
732.000,1,1,50.00
732.500,1,1,50.00
733.000,1,1,50.00
733.500,1,1,50.00
734.000,1,1,50.00
734.500,1,1,50.00
735.000,1,1,50.00
735.500,1,1,50.00
736.000,1,1,50.00
736.500,1,1,50.00
737.000,1,1,50.00
737.500,1,1,50.00
738.000,1,1,50.00
738.500,1,1,50.00
739.003,1,1,50.00
739.500,1,1,50.00
740.004,1,1,50.00
740.500,1,1,50.00
741.002,1,1,50.00
741.504,1,1,50.00
742.004,1,1,50.00
742.500,1,1,50.00
743.004,1,1,50.00
743.500,1,1,50.00
744.000,1,1,50.00
744.500,1,1,50.00
745.000,1,1,50.00
745.500,1,1,50.00
746.000,1,1,50.00
746.500,1,1,50.00
747.000,1,1,50.00
747.500,1,1,50.00
748.000,1,1,50.00
748.500,1,1,50.00
749.001,1,1,50.00
749.500,1,1,50.00
750.000,1,1,50.00
750.500,1,1,50.00
751.000,1,1,50.00
751.500,1,1,50.00
752.000,1,1,50.00
752.504,1,1,50.00
753.000,1,1,50.00
753.500,1,1,50.00
754.004,1,1,50.00
754.500,1,1,50.00
